lat,lng,hour,day_of_week,month,is_weekend,is_night,is_late_evening,dist_to_risk_zone_km,dist_to_safe_zone_km,incident_count_500m,lighting_score,population_density,police_presence,user_speed_ms,risk_score,risk_label
26.916763140276654,75.79518687109758,8,5,10,1,0,0,0.3599,1.0005,9,0.601,0.368,0.261,2.44,0.43,1
26.991342820951125,75.87302126591541,2,3,8,0,1,1,11.7351,9.7621,3,0.17,0.346,0.733,3.81,0.592,1
26.964134776937357,75.70681583391526,16,2,1,0,0,0,10.1527,10.6202,0,0.901,0.598,0.797,0.2,0.101,0
26.9083966131058,75.85273003910078,15,6,10,1,0,0,6.5362,4.1676,4,0.633,0.602,0.697,1.28,0.203,0
26.95833736115886,75.72918567722779,5,2,3,0,1,1,8.0858,8.2226,1,0.459,0.205,0.5,1.1,0.518,1
26.88402937328034,75.72588688725857,8,6,2,1,0,0,5.1362,7.5091,1,0.796,0.859,0.541,4.47,0.096,0
26.950268023126522,75.8208214459454,18,5,12,1,0,0,4.4162,2.5503,2,0.944,0.844,0.347,2.92,0.038,0
26.85584931449618,75.70032744773418,3,1,12,0,1,1,9.0388,11.5153,3,0.3,0.317,0.293,2.1,0.562,1
26.848665171220865,75.78245936299892,16,0,1,0,0,0,5.6481,6.198,1,0.674,0.443,0.343,0.51,0.142,0
26.943157930167345,75.7749063566269,0,1,1,0,1,1,3.4033,3.6809,2,0.12,0.366,0.248,0.32,0.565,1
26.938067273059733,75.80377411263167,15,2,7,0,0,0,2.2294,1.1311,3,0.719,0.407,0.283,0.28,0.144,0
26.86050240848111,75.74863372606262,4,1,1,0,1,1,4.7905,7.1837,4,0.23,0.171,0.286,5.8,0.693,2
26.82138189930175,75.71736917494636,17,6,12,1,0,0,10.3178,12.7407,1,0.746,0.39,0.474,0.63,0.126,0
26.831262530292552,75.77292561014202,23,5,7,1,1,1,7.415,8.3554,6,0.443,0.141,0.478,9.07,0.763,2
27.004815075607446,75.8432268712267,7,2,4,0,0,0,10.83,9.0866,7,0.722,0.325,0.761,1.76,0.206,0
26.84222702156951,75.85320463310015,13,5,6,1,0,0,10.7041,6.4579,4,0.603,0.884,0.252,1.99,0.169,0
26.91773787178527,75.87264256906155,8,6,2,1,0,0,8.622,6.6049,0,0.909,0.336,0.223,1.12,0.075,0
26.970228790258584,75.79321261872967,18,2,2,0,0,0,5.5789,4.8386,0,0.616,0.729,0.684,1.15,0.106,0
26.972365890809982,75.80940123480836,16,5,1,1,0,0,6.0284,4.7031,2,0.894,0.735,0.782,0.44,0.129,0
26.920067898070005,75.82169122809898,5,1,9,0,1,1,2.9627,1.7028,0,0.252,0.335,0.624,0.08,0.552,1
26.830055638593684,75.88647128583564,1,3,2,0,1,1,14.2396,9.9354,1,0.443,0.377,0.412,2.54,0.534,1
26.94344649691527,75.75536348085964,14,6,5,1,0,0,5.0686,4.944,2,0.932,0.544,0.44,4.49,0.113,0
26.921250781870175,75.87859962495543,9,2,2,0,0,0,9.2806,7.3717,2,0.989,0.561,0.423,0.43,0.066,0
26.9604609581512,75.8413060937403,17,3,1,0,0,0,6.8257,4.8485,3,0.994,0.538,0.387,4.73,0.131,0
26.85537423476983,75.86511924854325,11,1,5,0,0,0,10.5848,6.3131,1,0.945,0.573,0.514,4.93,0.138,0
26.864832782081763,75.72987015419199,18,6,5,1,0,0,5.7789,8.2774,0,0.825,0.31,0.447,0.15,0.114,0
26.820386437853124,75.85434345212175,23,4,4,0,1,1,12.5024,8.6163,1,0.448,0.329,0.331,0.15,0.57,1
26.890540510137622,75.84051599982365,14,2,10,0,0,0,6.0182,2.2781,2,0.899,0.932,0.23,1.49,0.044,0
26.90608190900487,75.86435656581938,15,6,4,1,0,0,7.8521,5.2372,5,0.692,0.576,0.302,1.37,0.196,0
27.003651839605478,75.7740455765792,23,4,4,0,1,1,9.5722,9.0975,4,0.239,0.232,0.416,3.5,0.625,1
26.91713886644894,75.88378947140941,4,0,7,0,1,1,9.8607,7.6948,0,0.295,0.337,0.291,1.89,0.531,1
26.985880822644916,75.75271993308002,0,1,9,0,1,1,8.6892,8.8825,2,0.214,0.237,0.412,1.49,0.614,1
26.925733490750034,75.8181336623984,11,5,12,1,0,0,2.6455,1.0195,1,0.904,0.896,0.354,1.05,0.072,0
26.919065368550587,75.81919803421754,0,2,1,0,1,1,2.688,1.5861,0,0.389,0.137,0.481,3.52,0.549,1
26.84221794975365,75.8843067690012,21,3,12,0,0,1,13.1458,8.8928,3,0.977,0.673,0.711,0.84,0.179,0
27.00950809613481,75.79166660969898,23,2,2,0,1,1,9.9423,9.057,1,0.293,0.132,0.478,1.09,0.612,1
26.88338839289785,75.88380975230793,6,4,4,0,0,1,10.6627,7.1208,1,0.636,0.814,0.797,3.42,0.204,0
26.90934827147994,75.85430599225337,13,3,1,0,0,0,6.6883,4.3718,4,0.701,0.362,0.363,2.92,0.236,0
26.968178529020516,75.81351315563354,4,5,5,1,1,1,5.729,4.2557,3,0.371,0.315,0.522,4.33,0.657,2
26.888629530672212,75.84282851393554,2,0,4,0,1,1,6.349,2.5385,3,0.455,0.25,0.51,0.81,0.554,1
26.94358974216768,75.71126813230825,16,3,12,0,0,0,8.2528,9.122,2,0.878,0.722,0.311,0.64,0.102,0
26.952248547049095,75.8150446817634,11,3,12,0,0,0,4.2147,2.5323,5,0.952,0.73,0.693,1.58,0.096,0
26.920882025735665,75.76152233275532,2,4,2,0,1,1,2.7045,3.0122,4,0.187,0.396,0.705,3.11,0.59,1
26.919526330569447,75.71472063761487,16,1,11,0,0,0,6.5848,8.0951,1,0.821,0.754,0.434,1.38,0.132,0
26.834112628940563,75.84564657859993,12,0,10,0,0,0,10.7243,6.8255,1,0.674,0.836,0.443,4.12,0.111,0
26.816850070385268,75.83064272192038,18,0,7,0,0,0,11.2449,8.2051,0,0.916,0.418,0.407,2.86,0.146,0
26.88668679012935,75.85318004403979,21,1,4,0,0,1,7.4417,3.7013,2,0.677,0.512,0.279,0.97,0.234,0
26.941199590726097,75.88620102084411,9,2,6,0,0,0,10.3932,8.5492,0,0.816,0.702,0.749,1.41,0.074,0
26.90673056026568,75.7410808609123,12,5,12,1,0,0,3.3531,5.1688,0,0.763,0.337,0.53,0.73,0.129,0
26.83925939287904,75.87382599314788,10,2,8,0,0,0,12.5251,8.2109,2,0.845,0.367,0.413,0.58,0.187,0
26.982902127257844,75.80326654825338,8,1,2,0,0,0,7.0422,5.9195,4,0.664,0.774,0.525,0.04,0.113,0
26.990016076451763,75.86107415910787,6,1,10,0,0,1,10.686,8.7475,4,0.645,0.604,0.474,1.6,0.24,0
27.010680372609922,75.73612736416138,3,1,2,0,1,1,12.0008,12.1425,1,0.315,0.243,0.663,1.45,0.571,1
26.95714927708156,75.69230502031277,5,3,8,0,1,1,10.8389,11.6558,2,0.262,0.379,0.412,1.23,0.63,1
26.852264771790118,75.700351037825,10,3,2,0,0,0,9.2488,11.7347,5,0.706,0.312,0.488,3.92,0.253,0
27.00364523941523,75.86321264752256,17,2,4,0,0,0,11.9805,10.0853,4,0.635,0.948,0.473,0.9,0.159,0
26.9471675922334,75.72943758340607,14,2,8,0,0,0,7.0751,7.493,2,0.763,0.811,0.779,3.31,0.14,0
26.840521160815307,75.70153535977273,8,6,2,1,0,0,9.9227,12.4212,2,0.869,0.98,0.353,1.33,0.084,0
26.860235358971476,75.80531867989761,2,1,11,0,1,1,5.7086,3.6839,2,0.107,0.266,0.401,0.0,0.598,1
26.868125666617953,75.76598963064473,9,6,12,1,0,0,3.3458,5.4541,0,0.803,0.785,0.578,3.26,0.067,0
26.916218346067946,75.8493803881718,22,4,1,0,1,1,6.0508,4.3709,2,0.267,0.333,0.305,0.83,0.564,1
26.88422198859352,75.73337496447321,6,6,6,1,0,1,4.3435,6.7536,3,0.996,0.716,0.44,3.61,0.225,0
26.962255067364822,75.72652786994678,4,0,12,0,1,1,8.6113,8.7252,4,0.437,0.2,0.545,0.26,0.616,1
26.958793567670543,75.6958674642378,7,2,7,0,0,0,10.6418,11.3808,2,0.768,0.436,0.449,0.97,0.173,0
26.967243111633273,75.80870573087691,16,0,11,0,0,0,5.4602,4.1365,0,0.972,0.78,0.221,3.42,0.035,0
26.928244237914225,75.78062687399004,9,2,3,0,0,0,1.8392,1.9083,3,0.979,0.944,0.611,1.26,0.049,0
26.970549623715495,75.7023955828848,0,3,8,0,1,1,11.0074,11.4228,0,0.315,0.165,0.205,1.1,0.54,1
26.84450308305614,75.70268212774707,17,5,9,1,0,0,9.5445,12.0424,2,0.781,0.655,0.22,0.14,0.112,0
26.921179684142633,75.835210229747,7,0,8,0,0,0,4.4653,2.9647,2,0.912,0.555,0.642,1.44,0.129,0
26.993857912290515,75.87150590321076,3,6,3,1,1,1,11.8037,9.8414,2,0.474,0.248,0.277,1.13,0.633,1
26.912906336851417,75.79955510297124,3,0,1,0,1,1,0.9358,1.3615,1,0.477,0.337,0.703,0.91,0.657,2
26.90947457903384,75.72751669768121,7,1,4,0,0,0,4.8846,6.6439,0,0.738,0.396,0.799,0.1,0.104,0
26.90281870447808,75.74742638571634,12,2,11,0,0,0,2.5621,4.552,1,0.914,0.533,0.555,2.52,0.136,0
26.979557487290442,75.80896180562071,20,5,2,1,0,1,6.7901,5.5021,3,0.642,0.569,0.666,1.13,0.242,0
26.894664539364655,75.80786894935727,18,4,5,0,0,0,3.1542,1.4427,2,0.665,0.33,0.535,1.57,0.141,0
26.951465881290517,75.83552140832593,2,0,2,0,1,1,5.6947,3.7017,1,0.496,0.225,0.656,1.21,0.565,1
26.96620464775653,75.82085120503972,6,5,8,1,0,1,5.8769,4.1953,3,0.759,0.831,0.591,0.39,0.174,0
26.948992318708413,75.73751580480587,4,0,6,0,1,1,6.7111,6.8582,3,0.174,0.181,0.355,1.67,0.633,1
26.853032007672844,75.70081096869114,3,0,8,0,1,1,9.1595,11.6444,2,0.447,0.358,0.507,2.45,0.521,1
26.950079340985383,75.74177691585265,1,1,10,0,1,1,6.5604,6.5594,1,0.409,0.148,0.729,0.73,0.568,1
26.909900455724056,75.76056062905246,13,6,12,1,0,0,1.686,2.981,2,0.968,0.726,0.684,0.97,0.107,0
26.986170150360234,75.77026959396197,12,3,1,0,0,0,7.8411,7.6369,1,0.663,0.749,0.63,1.75,0.073,0
26.90148108571557,75.75831895327264,12,5,7,1,0,0,1.3529,3.4376,3,0.956,0.63,0.646,0.3,0.188,0
26.859665203521892,75.7749761794282,5,2,4,0,1,1,4.2909,6.0113,0,0.161,0.146,0.344,0.21,0.613,1
26.818207980441844,75.810848100125,5,2,5,0,1,1,9.95,8.0334,1,0.473,0.183,0.569,0.06,0.59,1
26.916997461638342,75.69594463028356,14,1,1,0,0,0,8.4863,10.1533,1,0.757,0.769,0.482,0.97,0.062,0
26.861387809138733,75.70732865754768,19,4,10,0,0,0,8.0566,10.529,1,0.838,0.54,0.336,2.04,0.114,0
26.892429093456915,75.80587040097845,7,5,5,1,0,0,3.1927,1.5914,2,0.868,0.319,0.48,0.12,0.113,0
26.924501746815597,75.86053778305312,15,3,9,0,0,0,7.2918,5.6428,1,0.768,0.708,0.288,2.9,0.139,0
26.99306820274136,75.68899720241669,15,0,2,0,0,0,13.8636,14.1153,2,0.958,0.34,0.558,1.68,0.078,0
26.915104415382498,75.80920406226198,8,3,3,0,0,0,1.6677,1.6558,1,0.856,0.628,0.715,0.84,0.098,0
27.00937318806897,75.86952715402602,13,1,11,0,0,0,12.917,11.0128,0,0.908,0.377,0.216,0.64,0.092,0
26.976263752469393,75.82943344918857,16,1,11,0,0,0,7.322,5.5699,6,0.975,0.38,0.623,3.81,0.22,0
26.85459385794234,75.78808580154485,17,6,1,1,0,0,5.2196,5.291,2,0.703,0.533,0.465,1.51,0.143,0
26.911039103957588,75.74701775125766,12,6,12,1,0,0,2.933,4.4739,1,0.678,0.707,0.672,0.37,0.07,0
26.96225807210985,75.74833166610746,11,3,9,0,0,0,6.9883,7.0241,3,0.809,0.355,0.271,0.39,0.202,0
26.915171471853824,75.68941342455489,15,2,10,0,0,0,9.1459,10.8698,3,0.821,0.985,0.244,0.67,0.085,0
26.862109862150238,75.76304127151307,16,2,7,0,0,0,4.058,6.1977,3,0.855,0.665,0.46,0.43,0.126,0
26.89264296554227,75.84641267250045,8,1,1,0,0,0,6.4644,2.9464,1,0.635,0.936,0.521,3.9,0.056,0
26.917703123304328,75.79518530291524,10,4,4,0,0,0,0.2558,1.0548,4,0.696,0.585,0.72,5.59,0.385,1
27.004238697291704,75.68848835116887,8,0,8,0,0,0,14.8636,14.9739,0,0.659,0.544,0.698,4.46,0.081,0
26.936332830323945,75.87077239701306,16,2,10,0,0,0,8.6039,6.7823,1,0.783,0.563,0.547,1.15,0.066,0
27.011199546682736,75.79600804754611,7,1,2,0,0,0,10.1238,9.146,2,0.676,0.866,0.356,3.21,0.101,0
26.819037526045,75.79070294477735,7,5,4,1,0,0,9.0611,8.5217,2,0.969,0.848,0.308,3.22,0.099,0
26.946190328352127,75.85375257719403,8,4,12,0,0,0,7.1402,5.1784,3,0.673,0.732,0.34,0.17,0.104,0
26.934063880280014,75.75972975669605,1,6,4,1,1,1,3.9332,3.892,3,0.36,0.22,0.778,5.5,0.715,2
26.99646005411455,75.77712793769189,18,6,7,1,0,0,8.7158,8.2301,6,0.933,0.788,0.615,0.79,0.169,0
26.99247520446952,75.73100969230411,11,6,3,1,0,0,10.7317,10.8648,3,0.691,0.567,0.592,0.16,0.165,0
26.998644951835782,75.85737255753158,5,1,10,0,1,1,11.1417,9.2579,0,0.497,0.316,0.297,0.02,0.496,1
26.98003518413715,75.69162786498903,10,6,12,1,0,0,12.5935,13.0053,2,0.913,0.822,0.23,4.46,0.072,0
26.923078488045956,75.81615763130556,22,2,10,0,1,1,2.3732,1.0283,2,0.123,0.382,0.552,2.4,0.598,1
26.979347590955395,75.69392669243864,0,5,12,1,1,1,12.3627,12.7532,1,0.131,0.318,0.436,0.64,0.642,1
26.956366062349993,75.85406186177457,11,4,10,0,0,0,7.6989,5.6996,2,0.849,0.308,0.493,2.07,0.189,0
26.888667163424458,75.84033804059621,4,4,4,0,1,1,6.1174,2.2624,3,0.455,0.134,0.282,0.17,0.634,1
26.814521484674067,75.85963143109942,15,4,5,0,0,0,13.3789,9.4628,1,0.761,0.431,0.575,2.27,0.128,0
26.820503905087936,75.81852576087344,5,3,1,0,1,1,10.1493,7.7158,3,0.456,0.21,0.208,3.71,0.639,1
26.94351163948347,75.73358732609269,2,0,4,0,1,1,6.4697,6.89,1,0.459,0.162,0.696,0.69,0.576,1
26.99645423952031,75.77279877439886,19,1,1,0,0,0,8.837,8.4536,3,0.849,0.407,0.707,0.44,0.185,0
26.86251425828443,75.83407619465476,16,3,1,0,0,0,7.6334,3.4277,1,0.724,0.824,0.534,4.29,0.078,0
26.95079850441135,75.83788971993262,10,4,4,0,0,0,5.861,3.8618,1,0.793,0.549,0.393,2.32,0.093,0
26.95427814905023,75.87430883927814,4,2,12,0,1,1,9.5904,7.63,2,0.446,0.2,0.569,7.74,0.574,1
26.957341897492878,75.77636392364475,5,6,6,1,1,1,4.6325,4.8115,0,0.419,0.13,0.62,0.05,0.679,2
26.843927207166598,75.79015429908851,1,0,3,0,1,1,6.4054,6.0934,2,0.287,0.207,0.463,0.89,0.6,1
26.859984832448998,75.88503131098281,18,5,3,1,0,0,12.0103,7.9503,1,0.791,0.906,0.213,2.28,0.1,0
26.846311598874028,75.85079528786099,3,6,9,1,1,1,10.2074,5.9331,1,0.431,0.299,0.739,1.99,0.658,2
26.979689179251924,75.698247927182,11,0,6,0,0,0,12.0687,12.3894,2,0.803,0.358,0.642,1.58,0.187,0
26.849027074314357,75.80850669050407,22,5,7,1,1,1,6.9151,4.7235,1,0.389,0.322,0.689,3.84,0.598,1
26.881053431414482,75.82472450407197,18,0,6,0,0,0,5.4383,1.123,1,0.821,0.585,0.434,3.32,0.102,0
26.817690901096086,75.69891266777822,9,2,3,0,0,0,11.905,14.3796,5,0.938,0.836,0.427,1.3,0.098,0
26.870802820088148,75.8429251322573,5,5,7,1,1,1,7.6237,3.3191,3,0.123,0.225,0.478,1.88,0.681,2
27.010344578093264,75.7600877766808,20,3,11,0,0,1,10.751,10.499,2,0.919,0.797,0.516,1.45,0.145,0
26.943569789714775,75.86954903115087,10,1,12,0,0,0,8.6787,6.7794,0,0.705,0.932,0.371,2.12,0.086,0
26.931665521000774,75.77045778031545,17,5,10,1,0,0,3.0163,2.8404,1,0.898,0.822,0.602,2.06,0.042,0
26.81686898675326,75.8490430793771,11,1,11,0,0,0,12.4271,8.7343,2,0.625,0.544,0.683,5.02,0.187,0
26.996400166949932,75.86884506862587,18,6,3,1,0,0,11.7943,9.8482,1,0.919,0.45,0.36,0.53,0.116,0
26.876765501633816,75.71813120992508,12,2,12,0,0,0,6.2212,8.6367,4,0.667,0.703,0.478,2.16,0.195,0
26.962661459130437,75.87575223473172,22,2,3,0,1,1,10.1375,8.1493,1,0.32,0.151,0.373,0.47,0.573,1
26.834643315000445,75.69366834890963,5,5,1,1,1,1,11.0112,13.5097,4,0.216,0.156,0.706,2.75,0.697,2
26.88066184809798,75.88062299845285,22,4,7,0,1,1,10.4592,6.8085,2,0.184,0.339,0.612,2.28,0.593,1
26.92511566855531,75.83443950106125,18,0,3,0,0,0,4.4145,2.7664,1,0.949,0.516,0.528,2.43,0.145,0
26.899458266299067,75.772918575325,19,2,10,0,0,0,0.3621,2.1475,8,0.843,0.913,0.73,0.23,0.322,0
26.90534439123975,75.88282307350475,20,4,2,0,0,1,9.8832,7.1784,2,0.826,0.367,0.701,2.79,0.23,0
26.898242155908342,75.86676779311375,15,1,6,0,0,0,8.3243,5.2712,1,0.976,0.866,0.692,0.43,0.012,0
26.81760590996343,75.73470830178374,23,0,4,0,1,1,9.7457,12.033,3,0.258,0.395,0.347,0.94,0.58,1
26.834324997266002,75.78527882842617,11,2,3,0,0,0,7.2685,7.2832,3,0.613,0.733,0.233,1.92,0.187,0
26.851953525523506,75.85116922974436,20,0,12,0,0,1,9.794,5.4594,3,0.966,0.524,0.692,0.02,0.163,0
26.964342332067794,75.83958951642542,21,5,12,1,0,1,6.9802,5.0318,2,0.693,0.933,0.306,2.29,0.221,0
26.829038735370304,75.74435273238831,10,3,1,0,0,0,8.1669,10.4089,4,0.719,0.383,0.445,0.06,0.163,0
26.898896675174534,75.77102103713439,8,1,4,0,0,0,0.1508,2.3477,8,0.836,0.685,0.247,5.74,0.359,1
26.98336683024747,75.687361946383,2,2,5,0,1,1,13.1882,13.6055,1,0.403,0.221,0.643,1.03,0.507,1
26.965901339079075,75.70155053706428,3,5,1,1,1,1,10.7021,11.2189,1,0.292,0.322,0.436,0.49,0.693,2
26.969258940957747,75.87183899679087,1,3,8,0,1,1,10.1313,8.1306,2,0.203,0.33,0.404,1.12,0.587,1
26.95493224512935,75.87085912522214,23,3,3,0,1,1,9.2702,7.3003,4,0.138,0.131,0.474,3.5,0.634,1
26.8892320366185,75.86919542167358,13,3,7,0,0,0,8.9157,5.4614,3,0.606,0.375,0.376,1.6,0.154,0
26.83964555566369,75.72351614046158,11,4,7,0,0,0,8.2812,10.7398,3,0.748,0.368,0.336,4.56,0.227,0
26.94193191712806,75.87066465840469,3,6,8,1,1,1,8.7445,6.8628,1,0.499,0.148,0.61,0.58,0.634,1
26.94158683696019,75.77459746986155,18,5,11,1,0,0,3.297,3.5333,1,0.737,0.972,0.679,1.23,0.043,0
26.974603222052533,75.71873649432167,7,1,8,0,0,0,10.2313,10.2759,1,0.952,0.392,0.273,1.36,0.097,0
26.926145588329632,75.77762733693665,2,6,1,1,1,1,2.0455,1.8657,1,0.156,0.35,0.732,0.53,0.631,1
26.823083334386904,75.80895952274838,9,0,6,0,0,0,9.373,7.5282,3,0.974,0.345,0.315,0.14,0.185,0
26.970917432006715,75.80222841412437,8,0,2,0,0,0,5.7085,4.623,0,0.709,0.508,0.536,0.6,0.073,0
26.95855246037066,75.74711604233109,10,1,7,0,0,0,6.8237,6.7926,1,0.921,0.696,0.741,1.37,0.114,0
26.990773640876267,75.80259197129185,5,5,2,1,1,1,7.9009,6.7958,2,0.118,0.285,0.633,2.97,0.667,2
26.901231814462502,75.72267264241879,17,0,6,0,0,0,5.2656,7.28,1,0.962,0.461,0.375,3.81,0.102,0
26.817199189160018,75.78621725024053,19,4,8,0,0,0,9.1478,8.9086,0,0.994,0.712,0.354,1.66,0.02,0
26.972378260853766,75.87236561077283,22,0,7,0,1,1,10.3706,8.3696,2,0.114,0.302,0.521,1.23,0.647,1
26.84597578021657,75.68923325333805,20,1,10,0,0,1,10.664,13.1474,0,0.689,0.323,0.502,0.75,0.207,0
26.962416814989734,75.72819026524651,13,1,1,0,0,0,8.5243,8.5949,2,0.974,0.326,0.5,3.85,0.135,0
26.86777410339303,75.766836227029,3,2,4,0,1,1,3.3734,5.4495,2,0.129,0.211,0.34,0.62,0.595,1
26.851565009771033,75.71342479337386,6,3,12,0,0,1,8.1242,10.6227,1,0.682,0.472,0.76,2.82,0.256,0
26.8333516519077,75.85456197500314,17,5,12,1,0,0,11.4782,7.3659,1,0.83,0.876,0.667,4.41,0.112,0
26.86002441428555,75.77207157883386,17,2,11,0,0,0,4.2216,6.0544,0,0.952,0.408,0.717,0.8,0.067,0
26.820226450896772,75.75267575795307,9,2,4,0,0,0,8.8444,10.7624,1,0.763,0.322,0.423,0.38,0.123,0
26.987919674632284,75.77450984412438,3,0,7,0,1,1,7.8747,7.54,2,0.204,0.273,0.343,2.27,0.604,1
26.96679781405094,75.8769489071445,18,4,8,0,0,0,10.475,8.4799,0,0.734,0.524,0.291,3.32,0.149,0
26.909285094166883,75.79485415555892,4,0,6,0,1,1,1.1895,0.907,0,0.322,0.342,0.544,0.62,0.638,1
26.88469768599305,75.79627465685715,0,3,2,0,1,1,2.8882,2.6985,2,0.454,0.121,0.76,1.43,0.582,1
26.983524913235176,75.78072073846286,9,6,11,1,0,0,7.2272,6.7721,2,0.863,0.909,0.735,2.06,0.075,0
26.878678617539304,75.88330008311986,20,4,8,0,0,1,10.8214,7.1378,2,0.843,0.575,0.779,1.7,0.251,0
26.813918283234784,75.80183411663823,6,0,1,0,0,1,9.9796,8.6825,3,0.6,0.631,0.218,7.34,0.253,0
26.90693294587297,75.69952752600244,6,1,11,0,0,1,7.885,9.7616,2,0.734,0.574,0.794,0.47,0.227,0
27.009863109839728,75.84570384158803,9,0,8,0,0,0,11.4531,9.7104,4,0.776,0.866,0.503,2.43,0.156,0
26.86309382824858,75.86243987458852,3,2,7,0,1,1,9.7947,5.5778,1,0.446,0.237,0.65,1.59,0.53,1
26.974375283007717,75.80419398632893,15,3,11,0,0,0,6.1213,4.9676,1,0.958,0.325,0.718,0.89,0.117,0
26.99683994476714,75.71764132310078,8,0,11,0,0,0,12.1029,12.1505,4,0.903,0.889,0.657,0.87,0.152,0
26.899300538743862,75.69219294055179,17,3,3,0,0,0,8.6378,10.6565,1,0.649,0.497,0.232,2.33,0.114,0
26.85305791108719,75.70587994289883,11,3,6,0,0,0,8.6915,11.1833,0,0.707,0.7,0.779,4.17,0.123,0
26.847613407207533,75.74028143869957,5,3,1,0,1,1,6.4933,8.8856,0,0.411,0.14,0.534,0.57,0.522,1
27.010545011049523,75.83865596139572,8,3,8,0,0,0,11.1577,9.4895,5,0.838,0.783,0.436,4.24,0.197,0
26.911153898274534,75.76542813096087,8,1,5,0,0,0,1.5458,2.4317,3,0.817,0.312,0.667,0.8,0.201,0
26.97213562118153,75.69658976345715,18,0,3,0,0,0,11.5808,12.056,1,0.692,0.537,0.799,3.49,0.156,0
26.999810926713156,75.75548717606284,22,5,2,1,1,1,9.8853,9.8316,1,0.432,0.31,0.342,0.95,0.653,2
26.91802801145475,75.86504554571034,2,5,6,1,1,1,7.7781,5.8889,3,0.472,0.374,0.234,0.46,0.673,2
26.898710857990622,75.81547833296744,17,3,10,0,0,0,3.2789,1.0894,1,0.781,0.435,0.736,6.68,0.115,0
26.83320205954563,75.84435893334454,7,4,1,0,0,0,10.7027,6.8599,4,0.826,0.508,0.551,1.16,0.138,0
26.825837039304783,75.73784157194183,12,6,9,1,0,0,8.7695,11.0663,1,0.841,0.726,0.433,1.09,0.128,0
26.907646562703434,75.88485466642743,13,4,11,0,0,0,10.0677,7.4606,2,0.861,0.896,0.765,11.84,0.051,0
26.927474012965146,75.77744359710643,15,4,4,0,0,0,2.118,1.9992,1,0.942,0.937,0.47,0.66,0.021,0
26.949152964955562,75.74974636792415,15,2,2,0,0,0,5.9411,5.8326,4,0.973,0.74,0.796,1.54,0.121,0
26.823641911573247,75.81364723536468,12,6,12,1,0,0,9.5706,7.3994,3,0.99,0.997,0.245,5.51,0.063,0
26.950256816350194,75.75492218414723,1,4,10,0,1,1,5.574,5.5294,1,0.299,0.24,0.396,2.07,0.539,1
26.95573248362674,75.88341842476096,16,6,10,1,0,0,10.5856,8.6355,3,0.807,0.332,0.767,0.31,0.193,0
26.82911644440007,75.85182498553571,21,4,3,0,0,1,11.5978,7.6257,1,0.888,0.496,0.629,1.62,0.162,0
26.998826014660235,75.7777628349527,3,6,8,1,1,1,8.9564,8.4362,3,0.18,0.272,0.464,0.99,0.735,2
26.95050132640223,75.69648401121826,5,1,4,0,1,1,10.0275,10.9318,2,0.194,0.134,0.798,2.67,0.556,1
26.81644987595802,75.83115756003046,6,1,1,0,0,1,11.3147,8.2575,4,0.913,0.969,0.548,2.29,0.183,0
26.888705538932065,75.83423089957061,13,0,11,0,0,0,5.5704,1.5862,3,0.685,0.672,0.306,2.02,0.139,0
26.97070652373338,75.84892206932287,13,1,11,0,0,0,8.2161,6.2515,1,0.859,0.995,0.574,0.07,0.01,0
26.876472394098464,75.72645676137208,4,6,10,1,1,1,5.3917,7.8431,3,0.194,0.374,0.502,2.14,0.695,2
26.93860283870091,75.76447107534435,8,2,12,0,0,0,3.9683,3.8575,2,0.717,0.405,0.421,1.07,0.174,0
26.995305752727376,75.69453695950659,2,0,7,0,1,1,13.6684,13.8097,1,0.301,0.24,0.637,0.56,0.573,1
26.989171452719994,75.86943554798366,17,3,9,0,0,0,11.2791,9.3094,4,0.603,0.795,0.762,0.41,0.166,0
26.961691951844358,75.87282284702961,10,6,5,1,0,0,9.7999,7.8104,3,0.817,0.568,0.201,2.63,0.181,0
26.961794920937354,75.75630413332209,16,3,1,0,0,0,6.3223,6.4729,2,0.825,0.387,0.248,2.82,0.106,0
27.004201688721746,75.79035107282252,22,4,10,0,1,1,9.3606,8.5203,1,0.333,0.218,0.706,0.9,0.534,1
26.983910625419984,75.76223061833065,16,6,7,1,0,0,7.9722,7.9953,0,0.756,0.758,0.353,1.13,0.049,0
26.930018558302795,75.83855898477208,3,3,3,0,1,1,4.9613,3.17,2,0.181,0.163,0.489,1.51,0.657,2
26.82704630085545,75.80727359463101,4,4,10,0,1,1,8.8965,7.1292,3,0.116,0.308,0.407,0.04,0.602,1
26.874265354843363,75.81066767535685,18,6,2,1,0,0,4.8194,2.0306,1,0.793,0.621,0.784,0.09,0.14,0
26.928787442798807,75.84644554299398,3,4,2,0,1,1,5.7932,4.0477,4,0.18,0.259,0.74,0.78,0.635,1
26.954030337548122,75.84303493297884,9,6,9,1,0,0,6.5343,4.5344,3,0.891,0.541,0.602,0.6,0.102,0
26.955344440361888,75.79157894725259,11,3,5,0,0,0,3.9416,3.4778,2,0.778,0.718,0.375,2.51,0.153,0
26.864383294771546,75.74742411197113,12,5,8,1,0,0,4.4948,6.9281,4,0.758,0.478,0.294,2.36,0.143,0
26.99995845735736,75.8526372607343,18,4,8,0,0,0,10.9409,9.094,4,0.609,0.849,0.245,8.94,0.189,0
26.963089942048423,75.73646077125558,1,1,5,0,1,1,8.0581,7.9689,1,0.435,0.167,0.618,0.51,0.509,1
